Source Indicator ID,Source Name,Indicator Category,Indicator Name,Indicator Description,Year,Location,Value,Gender,Unit,Desired Direction
B24012_046E,American Community Survey,Income,"Life, physical, and social science occupations",,2018,Bullhead City,-666666666,Female,people,high
B24012_046E,American Community Survey,Income,"Life, physical, and social science occupations",,2018,AZ,50797,Female,people,high
B24012_046E,American Community Survey,Income,"Life, physical, and social science occupations",,2018,US,53931,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2010,Bullhead City,28056,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2010,AZ,34058,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2010,US,35429,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2011,Bullhead City,32852,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2011,AZ,35073,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2011,US,36492,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2012,Bullhead City,34511,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2012,AZ,35308,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2012,US,36907,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2013,Bullhead City,31218,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2013,AZ,35328,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2013,US,37313,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2014,Bullhead City,33648,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2014,AZ,35226,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2014,US,37406,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2015,Bullhead City,34285,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2015,AZ,34247,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2015,US,37156,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2016,Bullhead City,34557,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2016,AZ,34519,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2016,US,37454,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2017,Bullhead City,35417,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2017,AZ,35391,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2017,US,38483,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2018,Bullhead City,35977,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2018,AZ,36140,Female,people,high
B24012_047E,American Community Survey,Income,"Education, legal, community service, arts, and media occupations",,2018,US,39937,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2010,Bullhead City,38594,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2010,AZ,35506,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2010,US,35242,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2011,Bullhead City,38239,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2011,AZ,36411,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2011,US,36312,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2012,Bullhead City,-666666666,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2012,AZ,37333,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2012,US,36878,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2013,Bullhead City,40885,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2013,AZ,37471,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2013,US,37507,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2014,Bullhead City,21406,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2014,AZ,36766,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2014,US,37797,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2015,Bullhead City,21667,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2015,AZ,36289,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2015,US,37714,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2016,Bullhead City,21389,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2016,AZ,36157,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2016,US,38196,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2017,Bullhead City,23487,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2017,AZ,36887,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2017,US,39338,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2018,Bullhead City,24750,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2018,AZ,38156,Female,people,high
B24012_048E,American Community Survey,Income,Community and social service occupations,,2018,US,40445,Female,people,high
B24012_049E,American Community Survey,Income,Legal occupations,,2010,Bullhead City,34961,Female,people,high
B24012_049E,American Community Survey,Income,Legal occupations,,2010,AZ,50278,Female,people,high
B24012_049E,American Community Survey,Income,Legal occupations,,2010,US,50511,Female,people,high
B24012_049E,American Community Survey,Income,Legal occupations,,2011,Bullhead City,-666666666,Female,people,high
B24012_049E,American Community Survey,Income,Legal occupations,,2011,AZ,52598,Female,people,high
B24012_049E,American Community Survey,Income,Legal occupations,,2011,US,51924,Female,people,high
B24012_049E,American Community Survey,Income,Legal occupations,,2012,Bullhead City,34291,Female,people,high
B24012_049E,American Community Survey,Income,Legal occupations,,2012,AZ,53310,Female,people,high
B24012_049E,American Community Survey,Income,Legal occupations,,2012,US,52831,Female,people,high
