Transaction Type,Payee/Customer/Vendor Name,Amount,Transaction Description,Posting Date,Transaction ID,Fund1,Dept1,Div1,Dept_Name,Year,Fund_Name
EX,MOHAVE COUNTY WATER AUTHORITY,"$12,957.90",1 AC FT HOLDING @ $4.70-QTY BASED ON BALANCE AS OF 12/31/2016 - 3890,20170802,2313 - H-2017-BHC - 08/02/2017 - 5368,504 - WATER RESOURCES,619 - GEN GOVT,3040 - WATER RESOURCE,General Government,2017,WATER RESOURCES
EX,MOHAVE COUNTY WATER AUTHORITY,"$99,312.73",127 AC FT WATER @ $781.99/AF - 3890,20170802,2313 - W-2017-BHC - 08/02/2017 - 5368,504 - WATER RESOURCES,619 - GEN GOVT,3040 - WATER RESOURCE,General Government,2017,WATER RESOURCES
EX,NOT APPLICABLE,"$3,668,623.11",DEPRECIATION - 8505,20170630,2017-00009905 - 5014276,900 - GEN FIXED ASSETS ACT GRP,619 - GEN GOVT,9500 - GENERAL SERVICES,General Government,2017,GEN FIXED ASSETS ACT GRP
EX,NOT APPLICABLE,"$21,955.12",DEPRECIATION - 8505,20170630,2017-00010047 - 5049794,900 - GEN FIXED ASSETS ACT GRP,619 - GEN GOVT,9500 - GENERAL SERVICES,General Government,2017,GEN FIXED ASSETS ACT GRP
EX,NOT APPLICABLE,"$107,243.60",DEPRECIATION - 8505,20170630,2017-00010048 - 5049800,900 - GEN FIXED ASSETS ACT GRP,619 - GEN GOVT,9500 - GENERAL SERVICES,General Government,2017,GEN FIXED ASSETS ACT GRP
EX,NOT APPLICABLE,"$260,599.02",DEPRECIATION - 8505,20170630,2017-00010051 - 5049806,900 - GEN FIXED ASSETS ACT GRP,619 - GEN GOVT,9500 - GENERAL SERVICES,General Government,2017,GEN FIXED ASSETS ACT GRP
EX,NOT APPLICABLE,"$156,889.11",DEPRECIATION - 8505,20170630,2017-00010054 - 5051990,900 - GEN FIXED ASSETS ACT GRP,619 - GEN GOVT,9500 - GENERAL SERVICES,General Government,2017,GEN FIXED ASSETS ACT GRP
EX,NOT APPLICABLE,"$6,240.00",HEALTH INSURANCE - 1510,20170531,2017-00009727 - 4979038,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
EX,NOT APPLICABLE,"$6,240.00",HEALTH INSURANCE - 1510,20170630,2017-00009751 - 4981231,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
PY,NOT APPLICABLE,"$7,442.70",REGULAR FULL-TIME WAGES - 1105,20170408,2017-00007206 - 4892101,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
PY,NOT APPLICABLE,"$8,396.41",REGULAR FULL-TIME WAGES - 1105,20170422,2017-00007550 - 4901193,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
PY,NOT APPLICABLE,"$8,396.41",REGULAR FULL-TIME WAGES - 1105,20170506,2017-00007968 - 4911226,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
PY,NOT APPLICABLE,"$8,554.80",REGULAR FULL-TIME WAGES - 1105,20170520,2017-00008388 - 4920986,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
PY,NOT APPLICABLE,"$8,865.52",REGULAR FULL-TIME WAGES - 1105,20170603,2017-00008748 - 4933432,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
PY,NOT APPLICABLE,"$8,738.83",REGULAR FULL-TIME WAGES - 1105,20170617,2017-00009168 - 4953932,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
PY,NOT APPLICABLE,"$8,738.80",REGULAR FULL-TIME WAGES - 1105,20170630,2017-00009451 - 4963130,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
PY,NOT APPLICABLE,"$9,037.90",REGULAR FULL-TIME WAGES - 1105,20170715,2018-00000432 - 4975986,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
PY,NOT APPLICABLE,"$8,760.90",REGULAR FULL-TIME WAGES - 1105,20170729,2018-00000845 - 4986690,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
PY,NOT APPLICABLE,"$8,760.90",REGULAR FULL-TIME WAGES - 1105,20170812,2018-00001239 - 5004257,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
PY,NOT APPLICABLE,"$8,929.10",REGULAR FULL-TIME WAGES - 1105,20170826,2018-00001688 - 5015799,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
PY,NOT APPLICABLE,"$9,225.30",REGULAR FULL-TIME WAGES - 1105,20170909,2018-00002026 - 5027237,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
PY,NOT APPLICABLE,"$9,097.30",REGULAR FULL-TIME WAGES - 1105,20170923,2018-00002392 - 5036320,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
PY,NOT APPLICABLE,"$9,198.47",REGULAR FULL-TIME WAGES - 1105,20171007,2018-00002751 - 5046589,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
PY,NOT APPLICABLE,"$9,253.90",REGULAR FULL-TIME WAGES - 1105,20171021,2018-00003084 - 5057204,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
PY,NOT APPLICABLE,"$9,266.10",REGULAR FULL-TIME WAGES - 1105,20171104,2018-00003457 - 5067425,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
PY,NOT APPLICABLE,"$9,266.10",REGULAR FULL-TIME WAGES - 1105,20171118,2018-00003853 - 5081962,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
PY,NOT APPLICABLE,"$9,369.82",REGULAR FULL-TIME WAGES - 1105,20171202,2018-00004318 - 5097181,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
PY,NOT APPLICABLE,"$9,308.50",REGULAR FULL-TIME WAGES - 1105,20171216,2018-00004832 - 5107378,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
PY,NOT APPLICABLE,"$9,444.35",REGULAR FULL-TIME WAGES - 1105,20171230,2018-00005082 - 5115208,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2017,GENERAL 
PY,NOT APPLICABLE,"$9,308.50",REGULAR FULL-TIME WAGES - 1105,20180113,2018-00005481 - 5129050,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2018,GENERAL 
PY,NOT APPLICABLE,"$9,444.34",REGULAR FULL-TIME WAGES - 1105,20180127,2018-00005990 - 5141230,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2018,GENERAL 
PY,NOT APPLICABLE,"$9,308.50",REGULAR FULL-TIME WAGES - 1105,20180210,2018-00006374 - 5150957,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2018,GENERAL 
PY,NOT APPLICABLE,"$9,589.40",REGULAR FULL-TIME WAGES - 1105,20180224,2018-00006736 - 5159985,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2018,GENERAL 
PY,NOT APPLICABLE,"$9,342.10",REGULAR FULL-TIME WAGES - 1105,20180310,2018-00007130 - 5172157,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2018,GENERAL 
PY,NOT APPLICABLE,"$9,342.10",REGULAR FULL-TIME WAGES - 1105,20180324,2018-00007533 - 5184038,101 - GENERAL ,641 - HEALTH AND WELFARE,5050 - ANIMAL CARE AND WELFARE,Health,2018,GENERAL 
EX,WESTERN ARIZONA REGIONAL MEDICAL CENTER,"$10,662.40",MEALS ON WHEELS - APRIL 2017 - 3890,20170530,12557 - MOW 043017 - 05/30/2017 - 6293,245 - BHC SR NUTRITION CENTER,641 - HEALTH AND WELFARE,3576 - BHC SR NUTRITION CENTER,Health,2017,BHC SR NUTRITION CENTER
EX,WESTERN ARIZONA REGIONAL MEDICAL CENTER,"$11,728.64",MEALS ON WHEELS - MAY 2017 - 3890,20170614,12557 - MOW 05312017 - 06/14/2017 - 6293,245 - BHC SR NUTRITION CENTER,641 - HEALTH AND WELFARE,3576 - BHC SR NUTRITION CENTER,Health,2017,BHC SR NUTRITION CENTER
EX,WESTERN ARIZONA REGIONAL MEDICAL CENTER,"$10,003.84",MEALS ON WHEELS AUGUST 2017 - 3890,20170926,12557 - MOW 07312017 - 09/26/2017 - 6293,245 - BHC SR NUTRITION CENTER,641 - HEALTH AND WELFARE,3576 - BHC SR NUTRITION CENTER,Health,2017,BHC SR NUTRITION CENTER
EX,WESTERN ARIZONA REGIONAL MEDICAL CENTER,"$8,153.60",MEALS ON WHEELS DECEMBER 2017 - 3890,20180131,12557 - MOW 122917 - 01/31/2018 - 6293,245 - BHC SR NUTRITION CENTER,641 - HEALTH AND WELFARE,3576 - BHC SR NUTRITION CENTER,Health,2018,BHC SR NUTRITION CENTER
EX,WESTERN ARIZONA REGIONAL MEDICAL CENTER,"$8,561.28",MEALS ON WHEELS JANUARY 2018 - 3890,20180212,12557 - MOW 01312018 - 02/12/2018 - 6293,245 - BHC SR NUTRITION CENTER,641 - HEALTH AND WELFARE,3576 - BHC SR NUTRITION CENTER,Health,2018,BHC SR NUTRITION CENTER
EX,WESTERN ARIZONA REGIONAL MEDICAL CENTER,"$9,408.00",MEALS ON WHEELS JULY 2017 - 3890,20170816,12557 - MOW06312017 - 08/16/2017 - 6293,245 - BHC SR NUTRITION CENTER,641 - HEALTH AND WELFARE,3576 - BHC SR NUTRITION CENTER,Health,2017,BHC SR NUTRITION CENTER
EX,WESTERN ARIZONA REGIONAL MEDICAL CENTER,"$7,816.48",MEALS ON WHEELS NOVEMBER 2017 - 3890,20180109,12557 - MOW 11302017 - 01/09/2018 - 6293,245 - BHC SR NUTRITION CENTER,641 - HEALTH AND WELFARE,3576 - BHC SR NUTRITION CENTER,Health,2018,BHC SR NUTRITION CENTER
EX,WESTERN ARIZONA REGIONAL MEDICAL CENTER,"$8,968.96",MEALS ON WHEELS OCTOBER 2017 - 3890,20171121,12557 - MOW 10312017 - 11/21/2017 - 6293,245 - BHC SR NUTRITION CENTER,641 - HEALTH AND WELFARE,3576 - BHC SR NUTRITION CENTER,Health,2017,BHC SR NUTRITION CENTER
EX,WESTERN ARIZONA REGIONAL MEDICAL CENTER,"$8,153.60",MEALS ON WHEELS SEPTEMBER 2017 - 3890,20171027,12557 - MOW 09302017 - 10/27/2017 - 6293,245 - BHC SR NUTRITION CENTER,641 - HEALTH AND WELFARE,3576 - BHC SR NUTRITION CENTER,Health,2017,BHC SR NUTRITION CENTER
EX,WESTERN ARIZONA REGIONAL MEDICAL CENTER,"$8,435.84","MEALS ON WHEELS, FEBRUARY 2018 - 3890",20180329,12557 - MOW 02282018 - 03/29/2018 - 6293,245 - BHC SR NUTRITION CENTER,641 - HEALTH AND WELFARE,3576 - BHC SR NUTRITION CENTER,Health,2018,BHC SR NUTRITION CENTER
EX,WESTERN ARIZONA REGIONAL MEDICAL CENTER,"$10,662.40","MEALS ON WHEELS, JUNE 2017 - 3890",20170630,12557 - MOW 06302017 - 06/30/2017 - 6293,245 - BHC SR NUTRITION CENTER,641 - HEALTH AND WELFARE,3576 - BHC SR NUTRITION CENTER,Health,2017,BHC SR NUTRITION CENTER
EX,WESTERN ARIZONA REGIONAL MEDICAL CENTER,"$13,453.44","MEALS ON WHEELS, MARCH 2017 - 3890",20170425,12557 - MOW 03312017 - 04/25/2017 - 6293,245 - BHC SR NUTRITION CENTER,641 - HEALTH AND WELFARE,3576 - BHC SR NUTRITION CENTER,Health,2017,BHC SR NUTRITION CENTER
EX,AZTECA CONCRETE INC,"$34,245.00",COUNTRY CLUB DRIVE SIDEWALK REPLACEMENT PW0010 - 4363,20170420,2112 - 17-056I - 04/20/2017 - 2479,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,CRAFCO INC,"$20,058.47",POLYFLEX TYPE 4 CRACK SEALANT - 4361,20170921,4390 - 9401691660 - 09/21/2017 - 2477,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,CRAFCO INC,"$20,058.48",POLYFLEX TYPE 4 CRACK SEALANT - 4361,20170927,4390 - 9401692500 - 09/27/2017 - 2477,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,CRAFCO INC,"$21,456.32",POLYFLEX TYPE 4 CRACK SEALANT - 4361,20180313,4390 - 9401767711 - 03/13/2018 - 2477,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2018,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$8,703.16",LMCQS-1H - 4360,20170731,988 - 9401667459 - 07/31/2017 - 2476,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$12,588.80","LMCQA-1H, FEDERAL ENVMT. FEE - 4366",20171127,988 - 9401748509 - 11/27/2017 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$13,039.79",LMCQS-1H - 4366,20180118,988 - 9401772237 - 01/18/2018 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2018,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$13,083.96",LMCQS-1H - 4366,20180118,988 - 9401772718 - 01/18/2018 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2018,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$13,152.68",LMCQS-1H - 4366,20180126,988 - 9401775938 - 01/26/2018 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2018,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$13,221.38",LMCQS-1H - 4366,20180208,988 - 9401779066 - 02/08/2018 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2018,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$13,074.15",LMCQS-1H - 4366,20180213,988 - 9401782121 - 02/13/2018 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2018,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$16,110.28",LMCQS-1H - 4366,20180213,988 - 9401783372 - 02/13/2018 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2018,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$16,020.42",LMCQS-1H - 4366,20180221,988 - 9401785654 - 02/21/2018 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2018,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$12,082.89",LMCQS-1H EMULSION - 4366,20171004,988 - 9401710934 - 10/04/2017 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$13,207.68","LMCQS-1H EMULSION, FEDERAL ENVMT. FEE - 4366",20171011,988 - 9401713326 - 10/11/2017 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$12,844.22","LMCQS-1H EMULSION, FEDERAL ENVMT. FEE - 4366",20171011,988 - 9401715363 - 10/11/2017 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$12,588.80","LMCQS-1H EMULSION, FEDERAL ENVMT. FEE - 4366",20171016,988 - 9401716244 - 10/16/2017 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$13,836.38","LMCQS-1H EMULSION, FEDERAL ENVMT. FEE - 4366",20171026,988 - 9401726004 - 10/26/2017 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$12,957.18","LMCQS-1H EMULSION, FEDERAL ENVMT. FEE - 4366",20171102,988 - 9401729438 - 11/02/2017 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$12,564.24","LMCQS-1H EMULSION, FEDERAL ENVMT. FEE - 4366",20171109,988 - 9401739613 - 11/09/2017 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$13,659.56","LMCQS-1H EMULSION, FEDERAL ENVMT. FEE - 4366",20171113,988 - 9401728555 - 11/13/2017 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$12,505.29","LMCQS-1H EMULSION, FEDERAL ENVMT. FEE - 4366",20171211,988 - 9401756078 - 12/11/2017 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$12,957.18","LMCQS-1H EMULSION, FEDERAL ENVMT. FEE - 4366",20171211,988 - 9401757614 - 12/11/2017 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$13,138.91","LMCQS-1H EMULSION, FEDERAL ENVMT. FEE - 4366",20171218,988 - 9401759025 - 12/18/2017 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$13,620.27","LMCQS-1H, FEDERAL ENVMT. FEE - 4366",20171101,988 - 9401734301 - 11/01/2017 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$12,225.33","LMCQS-1H, FEDERAL ENVMT. FEE - 4366",20171114,988 - 9401747030 - 11/14/2017 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$13,664.30","LMCQS-1H, FEDERAL ENVMT. FEE - 4366",20171120,988 - 9401741270 - 11/20/2017 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$13,222.42","LMCQS-1H, FEDERAL ENVMT. FEE - 4366",20171120,988 - 9401745208 - 11/20/2017 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$13,104.53","LMCQS-1H, FEDERAL ENVMT. FEE - 4366",20171204,988 - 9401752365 - 12/04/2017 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$13,153.64","LMCQS-1H, FEDERAL ENVMT. FEE - 4366",20171212,988 - 9401752995 - 12/12/2017 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$12,475.83","LMCQS-1H, FEDERAL ENVMT. FEE - 4366",20171218,988 - 9401762073 - 12/18/2017 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$13,428.71","LMCQS-1H, FEDERAL ENVMT. FEE - 4366",20171218,988 - 9401763957 - 12/18/2017 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$12,407.06","LMCQS-1H, FEDERAL ENVMT. FEE - 4366",20180108,988 - 9401767032 - 01/08/2018 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2018,STREETS (HURF)
EX,ERGON ASPHALT & EMULSIONS INC,"$12,967.00","LMCQS-1H, FEDERAL ENVMT. FEE - 4366",20180112,988 - 9401769560 - 01/12/2018 - 9371,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2018,STREETS (HURF)
EX,"ITERIS, INC.","$13,705.05","DUAL CHANNEL MODULE,ADVANCED WDR CAMERA,MONITOR - 6120",20170908,1124 - 74074 - 09/08/2017 - 2449,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,NOT APPLICABLE,"$15,840.00",HEALTH INSURANCE - 1510,20170531,2017-00009727 - 4979044,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,NOT APPLICABLE,"$15,840.00",HEALTH INSURANCE - 1510,20170630,2017-00009751 - 4981238,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,NOT APPLICABLE,"$7,158.10",HEALTH INSURANCE - 1510,20170715,2018-00005223 - 5121494,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,NOT APPLICABLE,"$7,158.10",HEALTH INSURANCE - 1510,20170729,2018-00005223 - 5121474,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,NOT APPLICABLE,"$7,158.10",HEALTH INSURANCE - 1510,20170812,2018-00005223 - 5121454,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,NOT APPLICABLE,"$7,158.10",HEALTH INSURANCE - 1510,20170826,2018-00005223 - 5121434,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,NOT APPLICABLE,"$7,158.10",HEALTH INSURANCE - 1510,20170909,2018-00005223 - 5121411,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,NOT APPLICABLE,"$7,158.10",HEALTH INSURANCE - 1510,20170923,2018-00005223 - 5121391,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,NOT APPLICABLE,"$7,158.10",HEALTH INSURANCE - 1510,20171007,2018-00005223 - 5121366,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,NOT APPLICABLE,"$14,949.33",VEHICLE REPAIRS & SERVICE - 4330,20170430,2017-00008026 - 4912594,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,NOT APPLICABLE,"$14,949.33",VEHICLE REPAIRS & SERVICE - 4330,20170531,2017-00008029 - 4912630,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,NOT APPLICABLE,"$14,949.33",VEHICLE REPAIRS & SERVICE - 4330,20170630,2017-00009759 - 4981784,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,NOT APPLICABLE,"$14,355.00",VEHICLE REPAIRS & SERVICE - 4330,20170731,2018-00005022 - 5113260,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,NOT APPLICABLE,"$14,355.00",VEHICLE REPAIRS & SERVICE - 4330,20170831,2018-00005028 - 5113358,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,NOT APPLICABLE,"$14,355.00",VEHICLE REPAIRS & SERVICE - 4330,20170930,2018-00005029 - 5113385,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,NOT APPLICABLE,"$14,355.00",VEHICLE REPAIRS & SERVICE - 4330,20171031,2018-00005033 - 5113422,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,NOT APPLICABLE,"$14,355.00",VEHICLE REPAIRS & SERVICE - 4330,20171130,2018-00005034 - 5113449,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,NOT APPLICABLE,"$14,355.00",VEHICLE REPAIRS & SERVICE - 4330,20171231,2018-00005036 - 5113478,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2017,STREETS (HURF)
EX,NOT APPLICABLE,"$14,355.00",VEHICLE REPAIRS & SERVICE - 4330,20180131,2018-00006598 - 5156684,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2018,STREETS (HURF)
EX,NOT APPLICABLE,"$14,355.00",VEHICLE REPAIRS & SERVICE - 4330,20180228,2018-00006808 - 5162442,201 - STREETS (HURF),631 - TRANSPORTATION,6100 - STREET OPERATIONS,Highways & Streets,2018,STREETS (HURF)
