Transaction Type,Payee/Customer/Vendor Name,Amount,Object,Transaction Description,Posting Date,Transaction ID,Fund,Dept,Div,Fund1,Dept1,Div1,Record Number,Fiscal Year,Entity Name,Organization Level 1 Name,Organization Level 2 Name,Payee DBA Name,Vendor ID Code,Transaction Reference ID,Contract Name,Contract Number,Payment Method,Dept_Name,Year,Fund_Name
EX,NOT APPLICABLE,"$17,750.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170531,2017-00009326 - 4958643,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,388,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$5,328.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170531,2017-00009326 - 4958654,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,389,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$18,750.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170531,2017-00009326 - 4958655,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,390,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$57,412.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170531,2017-00009326 - 4958659,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,391,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$8,368.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170630,2017-00009327 - 4958699,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,646,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$17,748.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170630,2017-00009327 - 4958703,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,647,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$5,326.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170630,2017-00009327 - 4958714,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,652,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$18,750.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170630,2017-00009327 - 4958715,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,648,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$57,416.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170630,2017-00009327 - 4958719,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,649,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$8,372.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170731,2018-00005321 - 5124400,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,948,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$6,920.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170731,2018-00005321 - 5124504,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,949,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$18,750.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170731,2018-00005321 - 5124508,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,950,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$59,408.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170731,2018-00005321 - 5124512,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,951,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$11,526.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170731,2018-00005321 - 5124517,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,952,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$64,910.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170731,2018-00005321 - 5125171,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,955,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$8,372.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170831,2018-00005365 - 5126221,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1197,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$6,920.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170831,2018-00005365 - 5126225,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1198,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$18,750.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170831,2018-00005365 - 5126229,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1199,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$59,408.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170831,2018-00005365 - 5126233,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1200,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$11,526.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170831,2018-00005365 - 5126237,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1201,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$8,372.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170929,2018-00005382 - 5126515,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1385,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$6,920.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170929,2018-00005382 - 5126519,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1384,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$18,750.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170929,2018-00005382 - 5126523,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1383,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$59,408.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170929,2018-00005382 - 5126527,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1382,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$11,526.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20170929,2018-00005382 - 5126531,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1381,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$8,372.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20171031,2018-00005383 - 5126561,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1621,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$6,920.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20171031,2018-00005383 - 5126565,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1620,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$18,750.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20171031,2018-00005383 - 5126569,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1619,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$59,408.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20171031,2018-00005383 - 5126573,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1618,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$11,526.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20171031,2018-00005383 - 5126577,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1617,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$8,372.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20171130,2018-00005384 - 5126607,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1838,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$6,920.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20171130,2018-00005384 - 5126611,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1837,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$18,750.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20171130,2018-00005384 - 5126615,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1836,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$59,408.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20171130,2018-00005384 - 5126619,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1835,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$11,526.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20171130,2018-00005384 - 5126623,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1834,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$8,372.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20171229,2018-00005385 - 5126653,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2042,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$6,920.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20171229,2018-00005385 - 5126657,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2041,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$18,750.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20171229,2018-00005385 - 5126661,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2040,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$59,408.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20171229,2018-00005385 - 5126665,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2039,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$11,526.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20171229,2018-00005385 - 5126669,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2038,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$11,526.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20180131,2018-00006833 - 5163102,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2320,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2018,GENERAL 
EX,NOT APPLICABLE,"$59,408.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20180131,2018-00006833 - 5163106,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2321,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2018,GENERAL 
EX,NOT APPLICABLE,"$18,750.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20180131,2018-00006833 - 5163110,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2322,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2018,GENERAL 
EX,NOT APPLICABLE,"$6,920.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20180131,2018-00006833 - 5163114,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2323,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2018,GENERAL 
EX,NOT APPLICABLE,"$8,372.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20180131,2018-00006833 - 5163118,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2324,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2018,GENERAL 
EX,NOT APPLICABLE,"$11,526.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20180228,2018-00006835 - 5163350,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2497,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2018,GENERAL 
EX,NOT APPLICABLE,"$59,408.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20180228,2018-00006835 - 5163354,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2498,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2018,GENERAL 
EX,NOT APPLICABLE,"$18,750.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20180228,2018-00006835 - 5163358,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2499,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2018,GENERAL 
EX,NOT APPLICABLE,"$6,920.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20180228,2018-00006835 - 5163362,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2500,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2018,GENERAL 
EX,NOT APPLICABLE,"$8,372.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20180228,2018-00006835 - 5163366,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2501,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2018,GENERAL 
EX,NOT APPLICABLE,"$11,526.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20180331,2018-00008040 - 5195961,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2698,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2018,GENERAL 
EX,NOT APPLICABLE,"$59,408.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20180331,2018-00008040 - 5195965,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2699,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2018,GENERAL 
EX,NOT APPLICABLE,"$18,750.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20180331,2018-00008040 - 5195969,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2700,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2018,GENERAL 
EX,NOT APPLICABLE,"$6,920.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20180331,2018-00008040 - 5195973,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2701,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2018,GENERAL 
EX,NOT APPLICABLE,"$8,372.00 ",9020,TRANSFER TO SPEC REV FUND - 9020,20180331,2018-00008040 - 5195977,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2702,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2018,GENERAL 
EX,NOT APPLICABLE,"$8,870.00 ",9030,TRANSFER TO DEBT SRV FUND - 9030,20170430,2017-00009325 - 4958603,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,166,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$43,567.00 ",9030,TRANSFER TO DEBT SRV FUND - 9030,20170430,2017-00009325 - 4958607,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,167,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$8,870.00 ",9030,TRANSFER TO DEBT SRV FUND - 9030,20170531,2017-00009326 - 4958663,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,392,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$43,567.00 ",9030,TRANSFER TO DEBT SRV FUND - 9030,20170531,2017-00009326 - 4958667,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,393,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$8,873.00 ",9030,TRANSFER TO DEBT SRV FUND - 9030,20170630,2017-00009327 - 4958723,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,650,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$43,566.00 ",9030,TRANSFER TO DEBT SRV FUND - 9030,20170630,2017-00009327 - 4958727,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,651,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$53,964.00 ",9030,TRANSFER TO DEBT SRV FUND - 9030,20170731,2018-00005321 - 5124632,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,953,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$14,327.00 ",9030,TRANSFER TO DEBT SRV FUND - 9030,20170731,2018-00005321 - 5124636,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,954,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$53,964.00 ",9030,TRANSFER TO DEBT SRV FUND - 9030,20170831,2018-00005365 - 5126245,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1202,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$14,327.00 ",9030,TRANSFER TO DEBT SRV FUND - 9030,20170831,2018-00005365 - 5126249,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1203,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$53,964.00 ",9030,TRANSFER TO DEBT SRV FUND - 9030,20170929,2018-00005382 - 5126539,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1379,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$14,327.00 ",9030,TRANSFER TO DEBT SRV FUND - 9030,20170929,2018-00005382 - 5126543,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1380,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$53,964.00 ",9030,TRANSFER TO DEBT SRV FUND - 9030,20171031,2018-00005383 - 5126585,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1615,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$14,327.00 ",9030,TRANSFER TO DEBT SRV FUND - 9030,20171031,2018-00005383 - 5126589,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1616,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$53,964.00 ",9030,TRANSFER TO DEBT SRV FUND - 9030,20171130,2018-00005384 - 5126631,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1832,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$14,327.00 ",9030,TRANSFER TO DEBT SRV FUND - 9030,20171130,2018-00005384 - 5126635,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,1833,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$53,964.00 ",9030,TRANSFER TO DEBT SRV FUND - 9030,20171229,2018-00005385 - 5126677,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2036,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
EX,NOT APPLICABLE,"$14,327.00 ",9030,TRANSFER TO DEBT SRV FUND - 9030,20171229,2018-00005385 - 5126681,101,790,9500,101 - GENERAL ,790 - OPERATING TRANSFERS,9500 - GENERAL SERVICES,2037,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Operating Transfers,2017,GENERAL 
