Source Indicator ID,Source Name,Indicator Category,Indicator Name,Indicator Description,Year,Location,Value,Unit,Desired Direction
S2701_C03_006E,American Community Survey,Health,Health Insurance Coverage Rate: 35 to 44 Years,Percent of the civilian noninstitutionalized population between 35 and 44 years old with health insurance coverage.,2017,CA-24,83.5,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2017,CA,83.3,People/People,high
DP05_0071PE,American Community Survey,Demographics,Percent Hispanic or Latino,"Percent Hispanic or Latino out of the total population. The category ""Hispanic and Latino"" is considered an ethnicity, not a race. People classified as Hispanic or Latino may be members of any race or combination of races.",2011,US,83.3,People/People,high
S2701_C03_005E,American Community Survey,Health,Health Insurance Coverage Rate: 26 to 34 Years,Percent of the civilian noninstitutionalized population between 26 and 34 years old with health insurance coverage.,2017,CA-24,83.1,People/People,high
DP05_0071PE,American Community Survey,Demographics,Percent Hispanic or Latino,"Percent Hispanic or Latino out of the total population. The category ""Hispanic and Latino"" is considered an ethnicity, not a race. People classified as Hispanic or Latino may be members of any race or combination of races.",2012,US,83.1,People/People,high
DP05_0071PE,American Community Survey,Demographics,Percent Hispanic or Latino,"Percent Hispanic or Latino out of the total population. The category ""Hispanic and Latino"" is considered an ethnicity, not a race. People classified as Hispanic or Latino may be members of any race or combination of races.",2013,US,82.9,People/People,high
DP05_0071PE,American Community Survey,Demographics,Percent Hispanic or Latino,"Percent Hispanic or Latino out of the total population. The category ""Hispanic and Latino"" is considered an ethnicity, not a race. People classified as Hispanic or Latino may be members of any race or combination of races.",2014,US,82.7,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2014,CA-24,82.5,People/People,high
S2701_C03_007E,American Community Survey,Health,Health Insurance Coverage Rate: 45 to 54 Years,Percent of the civilian noninstitutionalized population between 45 to 54 years old with health insurance coverage.,2015,US,82.5,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2016,CA,82.4,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2015,CA,82.2,People/People,high
DP05_0071PE,American Community Survey,Demographics,Percent Hispanic or Latino,"Percent Hispanic or Latino out of the total population. The category ""Hispanic and Latino"" is considered an ethnicity, not a race. People classified as Hispanic or Latino may be members of any race or combination of races.",2016,US,82.2,People/People,high
S2701_C03_005E,American Community Survey,Health,Health Insurance Coverage Rate: 26 to 34 Years,Percent of the civilian noninstitutionalized population between 26 and 34 years old with health insurance coverage.,2018,CA-24,82,People/People,high
S2701_C03_006E,American Community Survey,Health,Health Insurance Coverage Rate: 35 to 44 Years,Percent of the civilian noninstitutionalized population between 35 and 44 years old with health insurance coverage.,2018,CA-24,82,People/People,high
S2701_C03_008E,American Community Survey,Health,Health Insurance Coverage Rate: 55 to 64 Years,Percent of the civilian noninstitutionalized population between 55 to 64 years old with health insurance coverage.,2016,CA-24,82,People/People,high
DP05_0037PE,American Community Survey,Demographics,Percent White,Percent White,2018,CA-24,81.9,People/People,low
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2014,CA,81.8,People/People,high
S2701_C03_008E,American Community Survey,Health,Health Insurance Coverage Rate: 55 to 64 Years,Percent of the civilian noninstitutionalized population between 55 to 64 years old with health insurance coverage.,2015,CA-24,81.6,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2013,CA,81.3,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2012,CA,81.2,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2011,CA,80.8,People/People,high
DP05_0037PE,American Community Survey,Demographics,Percent White,Percent White,2017,CA-24,80.6,People/People,low
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2010,CA,80.3,People/People,high
S2701_C03_007E,American Community Survey,Health,Health Insurance Coverage Rate: 45 to 54 Years,Percent of the civilian noninstitutionalized population between 45 to 54 years old with health insurance coverage.,2015,CA-24,78.6,People/People,high
S1601_C02_012E,American Community Survey,Demographics,Percent Speaking Asian and Pacific Island Languages at Home,Percent of the population 5 and older who speak Asian and Pacific Island languages at home.,2010,CA-24,78.3,People/People,high
DP05_0071PE,American Community Survey,Demographics,Percent Hispanic or Latino,"Percent Hispanic or Latino out of the total population. The category ""Hispanic and Latino"" is considered an ethnicity, not a race. People classified as Hispanic or Latino may be members of any race or combination of races.",2008,CA-24,73.5,People/People,high
DP05_0037PE,American Community Survey,Demographics,Percent White,Percent White,2017,US,72.3,People/People,low
DP05_0037PE,American Community Survey,Demographics,Percent White,Percent White,2018,US,72.2,People/People,low
DP05_0071PE,American Community Survey,Demographics,Percent Hispanic or Latino,"Percent Hispanic or Latino out of the total population. The category ""Hispanic and Latino"" is considered an ethnicity, not a race. People classified as Hispanic or Latino may be members of any race or combination of races.",2009,CA-24,71.1,People/People,high
DP05_0071PE,American Community Survey,Demographics,Percent Hispanic or Latino,"Percent Hispanic or Latino out of the total population. The category ""Hispanic and Latino"" is considered an ethnicity, not a race. People classified as Hispanic or Latino may be members of any race or combination of races.",2010,CA-24,70.5,People/People,high
DP05_0071PE,American Community Survey,Demographics,Percent Hispanic or Latino,"Percent Hispanic or Latino out of the total population. The category ""Hispanic and Latino"" is considered an ethnicity, not a race. People classified as Hispanic or Latino may be members of any race or combination of races.",2011,CA-24,70.5,People/People,high
S1601_C02_012E,American Community Survey,Demographics,Percent Speaking Asian and Pacific Island Languages at Home,Percent of the population 5 and older who speak Asian and Pacific Island languages at home.,2012,CA,68.7,People/People,high
S1601_C02_012E,American Community Survey,Demographics,Percent Speaking Asian and Pacific Island Languages at Home,Percent of the population 5 and older who speak Asian and Pacific Island languages at home.,2012,US,68.6,People/People,high
S1601_C02_012E,American Community Survey,Demographics,Percent Speaking Asian and Pacific Island Languages at Home,Percent of the population 5 and older who speak Asian and Pacific Island languages at home.,2014,CA,68.5,People/People,high
S1601_C02_012E,American Community Survey,Demographics,Percent Speaking Asian and Pacific Island Languages at Home,Percent of the population 5 and older who speak Asian and Pacific Island languages at home.,2013,US,68.2,People/People,high
S1601_C02_012E,American Community Survey,Demographics,Percent Speaking Asian and Pacific Island Languages at Home,Percent of the population 5 and older who speak Asian and Pacific Island languages at home.,2014,US,68.2,People/People,high
S1601_C02_012E,American Community Survey,Demographics,Percent Speaking Asian and Pacific Island Languages at Home,Percent of the population 5 and older who speak Asian and Pacific Island languages at home.,2011,US,68,People/People,high
